timestamp,datetime,symbol,best_bid,best_ask,best_bid_size,best_ask_size,bid_depth_5,ask_depth_5,bid_depth_10,ask_depth_10,spread,spread_bps,mid_price,imbalance_5
2025-09-11 14:58:20.241,2025-09-11T15:58:20.241697,BTC/USDT,114495.4,114495.41,0.59374,7.51226,0.6147900000000001,7.533060000000001,0.6903400000000001,7.86286,0.010000000009313226,0.0008733975346881383,114495.405,-0.8490914781199949
2025-09-11 14:58:40.241,2025-09-11T15:58:40.241303,BTC/USDT,114533.31,114533.32,4.35277,12.01147,4.64187,12.04364,4.80281,12.08409,0.010000000009313226,0.0008731084441123046,114533.315,-0.4436046605707587
2025-09-11 14:59:00.240,2025-09-11T15:59:00.240601,BTC/USDT,114513.59,114513.6,9.69713,4.6906,9.74899,4.80112,11.49601,4.90315,0.010000000009313226,0.0008732587991794883,114513.595,0.3400572229350843
2025-09-11 14:59:20.243,2025-09-11T15:59:20.243529,BTC/USDT,114494.25,114494.26,2.52758,5.91962,2.60166,5.95937,2.95351,6.05053,0.00999999999476131,0.0008734063059726851,114494.255,-0.3922086477912121
2025-09-11 14:59:40.244,2025-09-11T15:59:40.244022,BTC/USDT,114459.64,114459.65,5.3028,5.46849,5.35364,5.53712,5.70769,5.5794500000000005,0.00999999999476131,0.0008736704042369267,114459.64499999999,-0.016847309095049327
2025-09-11 15:00:00.241,2025-09-11T16:00:00.241571,BTC/USDT,114463.73,114463.74,4.88199,5.81203,5.19095,5.85222,5.25655,6.15824,0.010000000009313226,0.0008736391876547466,114463.735,-0.059880450993691124
2025-09-11 15:00:20.249,2025-09-11T16:00:20.249251,BTC/USDT,114459.64,114459.65,7.98432,0.37948,9.51258,0.38022999999999996,9.695120000000001,0.88086,0.00999999999476131,0.0008736704042369267,114459.64499999999,0.9231300308001469
2025-09-11 15:00:40.598,2025-09-11T16:00:40.598281,BTC/USDT,114494.25,114494.26,2.25024,5.63759,2.60763,5.64841,2.6340299999999996,5.66119,0.00999999999476131,0.0008734063059726851,114494.255,-0.36830974656130544
2025-09-11 15:01:00.245,2025-09-11T16:01:00.245547,BTC/USDT,114477.82,114477.83,0.68218,16.20084,0.85806,16.241039999999998,0.98763,17.708479999999998,0.00999999999476131,0.0008735316583388215,114477.82500000001,-0.8996368229906836
2025-09-11 15:01:20.244,2025-09-11T16:01:20.244728,BTC/USDT,114477.99,114478.0,0.87997,15.8364,1.20149,16.01785,1.49023,18.61378,0.00999999999476131,0.0008735303611428982,114477.995,-0.860448774459416
2025-09-11 15:01:40.239,2025-09-11T16:01:40.239262,BTC/USDT,114459.65,114459.66,0.84907,9.16641,1.27293,9.6911,1.36442,9.76918,0.010000000009313226,0.0008736703291782936,114459.655,-0.7677988841694158
2025-09-11 15:02:00.240,2025-09-11T16:02:00.240925,BTC/USDT,114475.35,114475.36,1.36918,8.26103,1.42004,8.54977,1.51052,8.69341,0.00999999999476131,0.0008735505062671842,114475.35500000001,-0.7151319834580598
2025-09-11 15:02:20.241,2025-09-11T16:02:20.241642,BTC/USDT,114499.99,114500.0,12.6713,0.57374,15.09254,0.57603,16.76066,0.67351,0.00999999999476131,0.0008733625212335224,114499.995,0.9264731880446014
2025-09-11 15:02:40.245,2025-09-11T16:02:40.245008,BTC/USDT,114499.99,114500.0,3.73661,5.39103,4.11315,5.39317,4.72058,5.764139999999999,0.00999999999476131,0.0008733625212335224,114499.995,-0.1346493701032576
2025-09-11 15:03:00.239,2025-09-11T16:03:00.239379,BTC/USDT,114459.64,114459.65,0.5104,7.89118,0.5160899999999999,8.077,0.57941,8.65011,0.00999999999476131,0.0008736704042369267,114459.64499999999,-0.8798825567985439
2025-09-11 15:03:20.242,2025-09-11T16:03:20.242343,BTC/USDT,114460.0,114460.01,0.78254,12.24633,1.15497,12.44031,1.56695,13.97686,0.00999999999476131,0.0008736676563656571,114460.005,-0.8300925026921108
2025-09-11 15:03:40.243,2025-09-11T16:03:40.243148,BTC/USDT,114435.17,114435.18,5.33298,7.05768,5.66867,7.095260000000001,5.77446,7.206600000000001,0.00999999999476131,0.0008738572236805617,114435.17499999999,-0.11176730051010941
2025-09-11 15:04:00.236,2025-09-11T16:04:00.236866,BTC/USDT,114387.04,114387.05,3.14593,12.29531,3.21384,13.45166,3.2593099999999997,13.54954,0.010000000009313226,0.0008742249130070352,114387.045,-0.6143122018541298
2025-09-11 15:04:20.237,2025-09-11T16:04:20.237090,BTC/USDT,114439.99,114440.0,11.20799,0.04395,11.24029,0.044340000000000004,12.54568,0.049170000000000005,0.00999999999476131,0.0008738204184360126,114439.995,0.9921415234704195
2025-09-11 15:04:40.239,2025-09-11T16:04:40.239014,BTC/USDT,114459.64,114459.65,1.88123,11.18678,1.92184,11.232420000000001,2.29445,11.639050000000001,0.00999999999476131,0.0008736704042369267,114459.64499999999,-0.7077996025622119
2025-09-11 15:05:00.234,2025-09-11T16:05:00.234075,BTC/USDT,114486.13,114486.14,11.48821,0.67633,11.52886,0.67814,11.6403,0.76516,0.00999999999476131,0.0008734682528583428,114486.13500000001,0.8888932579667402
2025-09-11 15:05:20.237,2025-09-11T16:05:20.237019,BTC/USDT,114528.22,114528.23,9.62615,1.40636,9.69618,1.4775,10.320670000000002,1.6722000000000001,0.00999999999476131,0.0008731472465704356,114528.225,0.7355392314796915
2025-09-11 15:05:40.232,2025-09-11T16:05:40.232687,BTC/USDT,114516.41,114516.42,6.7353,4.60458,8.110719999999999,4.709230000000001,8.25016,4.7204500000000005,0.00999999999476131,0.0008732372936561066,114516.41500000001,0.2653278678934004
2025-09-11 15:06:00.239,2025-09-11T16:06:00.239344,BTC/USDT,114533.31,114533.32,8.56002,1.56589,8.60401,1.56649,8.693439999999999,1.56684,0.010000000009313226,0.0008731084441123046,114533.315,0.6919541812103633
2025-09-11 15:06:20.236,2025-09-11T16:06:20.236137,BTC/USDT,114516.41,114516.42,3.73804,11.28217,3.7771899999999996,11.526620000000001,4.0992,11.68009,0.00999999999476131,0.0008732372936561066,114516.41500000001,-0.5063725961051531
2025-09-11 15:06:40.239,2025-09-11T16:06:40.239629,BTC/USDT,114516.41,114516.42,1.01111,14.69273,1.0501099999999999,14.740749999999998,1.40126,14.886399999999998,0.00999999999476131,0.0008732372936561066,114516.41500000001,-0.8669977442647202
2025-09-11 15:07:00.240,2025-09-11T16:07:00.240613,BTC/USDT,114470.91,114470.92,12.33387,0.18596,12.85868,0.23459,17.63771,0.23931,0.00999999999476131,0.0008735843887989805,114470.91500000001,0.964166323615109
2025-09-11 15:07:20.237,2025-09-11T16:07:20.237461,BTC/USDT,114477.47,114477.48,0.09216,15.10312,0.17336000000000001,15.24721,0.52486,16.20651,0.00999999999476131,0.0008735343290484415,114477.475,-0.9775157468238852
2025-09-11 15:07:40.240,2025-09-11T16:07:40.240041,BTC/USDT,114459.65,114459.66,0.45453,14.29852,0.78859,16.35508,0.8704500000000001,16.71874,0.010000000009313226,0.0008736703291782936,114459.655,-0.9080021955625605
2025-09-11 15:08:00.235,2025-09-11T16:08:00.235328,BTC/USDT,114467.99,114468.0,12.32926,1.18176,14.03787,1.24836,14.78078,1.27046,0.00999999999476131,0.000873606673338224,114467.995,0.8366686880937942
2025-09-11 15:08:20.243,2025-09-11T16:08:20.243940,BTC/USDT,114501.87,114501.88,4.96518,4.48468,5.00528,4.70026,5.66143,4.74066,0.010000000009313226,0.0008733481828124926,114501.875,0.03142741156081989
2025-09-11 15:08:40.241,2025-09-11T16:08:40.241814,BTC/USDT,114501.7,114501.71,3.19338,5.53526,3.21562,6.1793700000000005,3.82395,6.4497100000000005,0.010000000009313226,0.0008733494794673989,114501.705,-0.31546068702574465
2025-09-11 15:09:00.239,2025-09-11T16:09:00.239171,BTC/USDT,114459.64,114459.65,7.70892,0.07433,8.69444,0.07487999999999999,9.09888,0.14679,0.00999999999476131,0.0008736704042369267,114459.64499999999,0.9829222790364589
2025-09-11 15:09:20.237,2025-09-11T16:09:20.237511,BTC/USDT,114476.1,114476.11,9.43886,0.0343,13.13843,0.044919999999999995,15.85631,0.050749999999999997,0.00999999999476131,0.0008735447831260246,114476.10500000001,0.9931853436342054
2025-09-11 15:09:40.234,2025-09-11T16:09:40.234771,BTC/USDT,114487.06,114487.07,7.60939,6.39791,7.66328,6.60111,7.70244,6.64649,0.010000000009313226,0.0008734611587818943,114487.065,0.07446305099622207
2025-09-11 15:10:00.235,2025-09-11T16:10:00.235952,BTC/USDT,114496.95,114496.96,6.10804,5.84597,6.10844,5.885800000000001,6.33227,5.99164,0.010000000009313226,0.0008733857110877824,114496.955,0.018562243210074107
2025-09-11 15:10:20.240,2025-09-11T16:10:20.240016,BTC/USDT,114500.99,114501.0,12.62638,1.39232,12.96003,1.43264,17.25236,1.59421,0.00999999999476131,0.0008733548936791997,114500.995,0.8009208854229272
2025-09-11 15:10:40.240,2025-09-11T16:10:40.240258,BTC/USDT,114530.25,114530.26,18.61295,1.65732,18.63062,1.7190699999999999,18.67115,1.8977199999999999,0.00999999999476131,0.0008731317704066227,114530.255,0.8310470577193069
2025-09-11 15:11:00.243,2025-09-11T16:11:00.243313,BTC/USDT,114531.12,114531.13,2.87901,9.2819,2.94935,9.88941,8.4682,10.012780000000001,0.010000000009313226,0.0008731251392034957,114531.125,-0.54055531842639
2025-09-11 15:11:20.234,2025-09-11T16:11:20.234400,BTC/USDT,114531.12,114531.13,0.58303,8.47472,0.6140100000000001,9.53709,6.09305,9.59056,0.010000000009313226,0.0008731251392034957,114531.125,-0.8790259183733782
2025-09-11 15:11:40.234,2025-09-11T16:11:40.234446,BTC/USDT,114511.15,114511.16,4.01308,12.76331,4.696700000000001,12.96959,4.8605,13.05054,0.010000000009313226,0.0008732774065506483,114511.155,-0.46828677668033303
2025-09-11 15:12:00.241,2025-09-11T16:12:00.241621,BTC/USDT,114575.08,114575.09,4.09873,5.37554,4.16669,5.4212299999999995,4.6471599999999995,5.5206,0.00999999999476131,0.0008727901385503122,114575.08499999999,-0.1308458977546746
2025-09-11 15:12:20.238,2025-09-11T16:12:20.238205,BTC/USDT,114570.0,114570.01,6.2052,5.45723,6.2441699999999996,5.52849,6.85668,5.55054,0.00999999999476131,0.0008728288378075683,114570.005,0.060791698732486965
2025-09-11 15:12:40.238,2025-09-11T16:12:40.238947,BTC/USDT,114594.25,114594.26,5.15277,4.33642,5.44151,4.34708,5.5207500000000005,4.37338,0.00999999999476131,0.0008726441330835806,114594.255,0.11180670556229244
2025-09-11 15:13:00.241,2025-09-11T16:13:00.241646,BTC/USDT,114589.2,114589.21,1.7768,10.1672,1.77745,10.44709,2.06586,10.775689999999999,0.010000000009313226,0.0008726825921913431,114589.205,-0.7091996917675429
2025-09-11 15:13:20.242,2025-09-11T16:13:20.242747,BTC/USDT,114599.99,114600.0,11.18345,8.59433,11.21416,8.663419999999999,11.29946,8.68154,0.00999999999476131,0.0008726004247261549,114599.995,0.12832246178860815
2025-09-11 15:13:40.237,2025-09-11T16:13:40.237121,BTC/USDT,114589.2,114589.21,5.71674,5.5071,5.79024,5.5278,5.890029999999999,5.71434,0.010000000009313226,0.0008726825921913431,114589.205,0.023187760424949883
2025-09-11 15:14:00.267,2025-09-11T16:14:00.267745,BTC/USDT,114589.43,114589.44,10.94278,1.19751,12.063690000000001,1.24295,13.178730000000002,1.2947600000000001,0.010000000009313226,0.0008726808405725752,114589.435,0.813183493353694
2025-09-11 15:14:20.248,2025-09-11T16:14:20.248907,BTC/USDT,114595.19,114595.2,9.86748,4.06627,10.01462,4.09279,10.4344,4.153020000000001,0.00999999999476131,0.0008726369749691335,114595.195,0.4197673421272934
2025-09-11 15:14:40.244,2025-09-11T16:14:40.244049,BTC/USDT,114550.5,114550.51,2.44721,13.58304,2.5295900000000002,13.60389,2.56963,14.15093,0.00999999999476131,0.0008729774199816945,114550.505,-0.6864173135616123
2025-09-11 15:15:00.242,2025-09-11T16:15:00.242680,BTC/USDT,114546.26,114546.27,5.77156,3.10077,6.30749,3.1216199999999996,6.40827,3.6783799999999998,0.010000000009313226,0.0008730097350461923,114546.265,0.33787600314345684
2025-09-11 15:15:20.242,2025-09-11T16:15:20.242953,BTC/USDT,114572.99,114573.0,8.21735,7.09323,8.33982,7.12558,8.37873,7.22931,0.00999999999476131,0.0008728060596796251,114572.995,0.07851332652243068
2025-09-11 15:15:40.232,2025-09-11T16:15:40.232852,BTC/USDT,114572.99,114573.0,5.52276,5.43714,5.63951,5.4684800000000005,5.6996199999999995,5.47036,0.00999999999476131,0.0008728060596796251,114572.995,0.015397025024329254
2025-09-11 15:16:00.237,2025-09-11T16:16:00.237521,BTC/USDT,114561.53,114561.54,9.86236,0.49381,12.29066,0.57628,15.012010000000002,0.6216900000000001,0.00999999999476131,0.0008728933695946022,114561.535,0.9104247008224177
2025-09-11 15:16:20.252,2025-09-11T16:16:20.252604,BTC/USDT,114592.45,114592.46,7.21458,0.35775,7.23518,0.35985,7.53151,0.44729,0.010000000009313226,0.0008726578417088758,114592.455,0.9052406639605111
2025-09-11 15:16:40.238,2025-09-11T16:16:40.238966,BTC/USDT,114599.99,114600.0,5.21397,6.78323,5.234719999999999,6.7859799999999995,5.31757,6.79367,0.00999999999476131,0.0008726004247261549,114599.995,-0.12904905704326705
2025-09-11 15:17:00.234,2025-09-11T16:17:00.234256,BTC/USDT,114576.11,114576.12,8.34962,0.07386,8.389149999999999,0.07461,9.13527,0.07497999999999999,0.00999999999476131,0.0008727822924657951,114576.11499999999,0.982369537888598
2025-09-11 15:17:20.237,2025-09-11T16:17:20.237314,BTC/USDT,114576.11,114576.12,6.33038,2.91733,6.36941,2.9186,6.51229,3.15791,0.00999999999476131,0.0008727822924657951,114576.11499999999,0.37153383771119974
2025-09-11 15:17:40.234,2025-09-11T16:17:40.234997,BTC/USDT,114566.45,114566.46,5.44635,16.20451,5.48624,16.28251,5.60286,16.40694,0.010000000009313226,0.0008728558848871748,114566.455,-0.4959526844674132
2025-09-11 15:18:00.238,2025-09-11T16:18:00.238939,BTC/USDT,114597.87,114597.88,11.29016,1.84689,11.33061,1.8476899999999998,11.43363,1.8931499999999999,0.010000000009313226,0.0008726165686424386,114597.875,0.7195859860528293
2025-09-11 15:18:20.242,2025-09-11T16:18:20.242572,BTC/USDT,114640.6,114640.61,8.93348,1.08647,9.238119999999999,1.08813,9.3301,1.08894,0.00999999999476131,0.0008722913169297186,114640.60500000001,0.7892497276358795
2025-09-11 15:18:40.232,2025-09-11T16:18:40.232254,BTC/USDT,114650.36,114650.37,3.9909,7.63214,4.554279999999999,7.86325,4.6173,8.57526,0.00999999999476131,0.0008722170601785559,114650.36499999999,-0.2664757000788402
2025-09-11 15:19:00.235,2025-09-11T16:19:00.235662,BTC/USDT,114641.99,114642.0,8.95033,4.38126,8.99068,4.42648,9.05365,4.47241,0.00999999999476131,0.0008722807406571807,114641.995,0.3401763115294146
2025-09-11 15:19:20.241,2025-09-11T16:19:20.241848,BTC/USDT,114662.6,114662.61,10.71092,0.00931,12.73044,0.010110000000000001,20.64871,0.01323,0.00999999999476131,0.0008721239527763464,114662.60500000001,0.998412941356535
2025-09-11 15:19:40.241,2025-09-11T16:19:40.241180,BTC/USDT,114686.9,114686.91,4.15539,6.87029,4.38669,6.87108,4.7224699999999995,7.068169999999999,0.010000000009313226,0.0008719391673602849,114686.905,-0.22068224879349996
2025-09-11 15:20:00.237,2025-09-11T16:20:00.237376,BTC/USDT,114682.59,114682.6,3.14367,10.64401,3.14466,10.70664,3.23373,11.0162,0.010000000009313226,0.0008719719365697292,114682.595,-0.5459400922657079
2025-09-11 15:20:20.234,2025-09-11T16:20:20.234644,BTC/USDT,114696.98,114696.99,1.186,17.4837,1.51623,19.25227,1.9061599999999999,19.419059999999998,0.010000000009313226,0.0008718625380819291,114696.985,-0.8539875291908419
2025-09-11 15:20:40.236,2025-09-11T16:20:40.236589,BTC/USDT,114656.45,114656.46,0.62231,18.90577,0.62739,19.437920000000002,0.6906,20.54216,0.010000000009313226,0.0008721707334662138,114656.455,-0.9374652073653487
2025-09-11 15:21:00.233,2025-09-11T16:21:00.233780,BTC/USDT,114604.43,114604.44,6.80425,0.68167,7.2097299999999995,0.7274,8.08615,0.77622,0.010000000009313226,0.0008725666197470051,114604.435,0.816709566304193
2025-09-11 15:21:20.239,2025-09-11T16:21:20.239984,BTC/USDT,114600.07,114600.08,0.74879,19.1439,0.77059,19.20701,0.84978,20.7135,0.00999999999476131,0.0008725998155813789,114600.07500000001,-0.9228545971488068
2025-09-11 15:21:40.236,2025-09-11T16:21:40.236411,BTC/USDT,114594.75,114594.76,0.32355,10.01158,0.33258,10.14058,0.66592,10.67329,0.00999999999476131,0.0008726403255612767,114594.755,-0.9364890825691577
2025-09-11 15:22:00.235,2025-09-11T16:22:00.235947,BTC/USDT,114546.26,114546.27,5.81477,1.00631,6.104690000000001,1.02861,6.242970000000001,1.10312,0.010000000009313226,0.0008730097350461923,114546.265,0.7116033252491836
2025-09-11 15:22:20.238,2025-09-11T16:22:20.238211,BTC/USDT,114540.45,114540.46,0.13206,19.83809,0.15332,23.60774,0.46935,24.855970000000003,0.010000000009313226,0.0008730540179747178,114540.455,-0.9870948518290008
2025-09-11 15:22:40.239,2025-09-11T16:22:40.239370,BTC/USDT,114540.45,114540.46,0.59948,17.03306,0.62151,17.92877,0.93759,18.025209999999998,0.010000000009313226,0.0008730540179747178,114540.455,-0.9329918470233333
2025-09-11 15:23:00.240,2025-09-11T16:23:00.240841,BTC/USDT,114514.21,114514.22,9.29091,0.61763,9.33136,0.61833,9.53008,0.72778,0.00999999999476131,0.0008732540699325708,114514.215,0.8757086904215106
2025-09-11 15:23:20.234,2025-09-11T16:23:20.234540,BTC/USDT,114500.12,114500.13,2.82604,15.30092,2.82694,15.60156,2.87246,15.6744,0.010000000009313226,0.0008733615309148346,114500.125,-0.6931991209268252
2025-09-11 15:23:40.239,2025-09-11T16:23:40.239863,BTC/USDT,114526.04,114526.05,4.35607,5.01132,4.45019,5.22292,4.4608,5.36936,0.010000000009313226,0.0008731638681747161,114526.045,-0.0798843391628959
2025-09-11 15:24:00.237,2025-09-11T16:24:00.237675,BTC/USDT,114520.18,114520.19,4.35679,12.21419,4.71201,12.353390000000001,4.82943,12.4564,0.010000000009313226,0.0008732085479880687,114520.185,-0.44777034233009483
2025-09-11 15:24:20.242,2025-09-11T16:24:20.242228,BTC/USDT,114523.91,114523.92,0.02857,34.06285,0.07448,49.06718,0.12,49.38319,0.00999999999476131,0.0008731801066485863,114523.91500000001,-0.996968763366968
2025-09-11 15:24:40.236,2025-09-11T16:24:40.236382,BTC/USDT,114517.4,114517.41,3.22302,35.02495,3.29542,35.06621,3.6102,35.181079999999994,0.010000000009313226,0.0008732297458127085,114517.405,-0.8281918677595295
2025-09-11 15:25:00.237,2025-09-11T16:25:00.237997,BTC/USDT,114485.95,114485.96,9.0094,0.60402,9.22363,0.60996,9.27013,0.63082,0.010000000009313226,0.0008734696274357881,114485.955,0.8759435770659547
2025-09-11 15:25:20.237,2025-09-11T16:25:20.237467,BTC/USDT,114507.72,114507.73,9.92908,1.34431,10.031120000000001,1.3450099999999998,10.10964,1.34567,0.00999999999476131,0.0008733035637039417,114507.725,0.763538215544302
2025-09-11 15:25:40.239,2025-09-11T16:25:40.239128,BTC/USDT,114565.7,114565.71,10.90075,0.71882,10.95645,0.71952,11.00338,0.78321,0.010000000009313226,0.0008728615990050448,114565.705,0.8767519957656624
2025-09-11 15:26:00.243,2025-09-11T16:26:00.243781,BTC/USDT,114565.7,114565.71,5.70985,4.91598,5.76041,4.9875300000000005,5.82463,5.04853,0.010000000009313226,0.0008728615990050448,114565.705,0.07190959383844717
2025-09-11 15:26:20.237,2025-09-11T16:26:20.237943,BTC/USDT,114553.99,114554.0,4.41397,7.21954,4.42035,7.2759100000000005,4.54507,7.33303,0.00999999999476131,0.0008729508238657867,114553.995,-0.24414299955712343
2025-09-11 15:26:40.236,2025-09-11T16:26:40.236550,BTC/USDT,114500.96,114500.97,0.90385,17.52914,0.92381,17.7266,0.9945900000000001,19.18327,0.00999999999476131,0.0008733551225038907,114500.965,-0.9009340813419116
2025-09-11 15:27:00.237,2025-09-11T16:27:00.237267,BTC/USDT,114459.64,114459.65,1.82199,21.64237,1.89695,21.70447,1.9478,21.82548,0.00999999999476131,0.0008736704042369267,114459.64499999999,-0.8392511975974327
2025-09-11 15:27:20.237,2025-09-11T16:27:20.237918,BTC/USDT,114474.12,114474.13,3.7513,6.25818,3.80145,6.305960000000001,4.22074,6.40835,0.010000000009313226,0.0008735598936522269,114474.125,-0.24778949305509526
2025-09-11 15:27:40.236,2025-09-11T16:27:40.236810,BTC/USDT,114433.81,114433.82,9.49249,0.80583,9.80754,0.8327,11.302760000000001,0.91486,0.010000000009313226,0.0008738676103953216,114433.815,0.843480974113366
2025-09-11 15:28:00.233,2025-09-11T16:28:00.233992,BTC/USDT,114385.73,114385.74,4.08468,4.00744,4.16252,4.1122,4.29052,4.2619299999999996,0.010000000009313226,0.000874234925048188,114385.735,0.006081172535143202
2025-09-11 15:28:20.239,2025-09-11T16:28:20.239754,BTC/USDT,114375.89,114375.9,1.00789,10.45104,1.07462,11.29062,1.39106,12.576690000000001,0.00999999999476131,0.0008743101360576351,114375.89499999999,-0.8261869563388985
2025-09-11 15:28:40.238,2025-09-11T16:28:40.238292,BTC/USDT,114394.22,114394.23,4.12048,5.88247,4.22336,6.00822,4.31321,6.08871,0.00999999999476131,0.0008741700406507698,114394.225,-0.1744461754685005
2025-09-11 15:29:00.237,2025-09-11T16:29:00.237114,BTC/USDT,114413.69,114413.7,7.31327,1.49867,8.48977,1.5816999999999999,10.24424,1.58503,0.00999999999476131,0.0008740212814359287,114413.695,0.6859048381219426
2025-09-11 15:29:20.239,2025-09-11T16:29:20.239026,BTC/USDT,114395.23,114395.24,1.67072,13.65817,1.74575,13.69862,1.8143799999999999,13.7769,0.010000000009313226,0.0008741623238410575,114395.235,-0.7739305649890543
2025-09-11 15:29:40.236,2025-09-11T16:29:40.236304,BTC/USDT,114395.23,114395.24,0.86119,13.0393,0.93013,13.061720000000001,1.03362,13.361080000000001,0.010000000009313226,0.0008741623238410575,114395.235,-0.8670468880098057
2025-09-11 15:30:00.243,2025-09-11T16:30:00.243382,BTC/USDT,114395.23,114395.24,4.97669,1.60248,5.04514,1.72867,5.1758299999999995,1.7890599999999999,0.010000000009313226,0.0008741623238410575,114395.235,0.4896018636483751
2025-09-11 15:30:20.238,2025-09-11T16:30:20.238014,BTC/USDT,114405.57,114405.58,10.72512,0.21922,10.840900000000001,0.22418,11.00036,0.24943,0.00999999999476131,0.0008740833155904306,114405.57500000001,0.9594797326363659
2025-09-11 15:30:40.237,2025-09-11T16:30:40.237209,BTC/USDT,114445.92,114445.93,9.26269,1.91577,9.58752,1.93635,9.62793,1.93672,0.00999999999476131,0.0008737751415481924,114445.92499999999,0.6639410198136564
2025-09-11 15:31:00.235,2025-09-11T16:31:00.235115,BTC/USDT,114445.92,114445.93,8.01037,1.53107,8.04771,1.5330199999999998,8.08812,1.5784099999999999,0.00999999999476131,0.0008737751415481924,114445.92499999999,0.6799784567564268
2025-09-11 15:31:20.235,2025-09-11T16:31:20.235220,BTC/USDT,114416.16,114416.17,2.78558,10.30757,3.07482,10.75304,3.20913,10.81432,0.00999999999476131,0.0008740024131872028,114416.16500000001,-0.5552717484845812
2025-09-11 15:31:40.236,2025-09-11T16:31:40.236271,BTC/USDT,114412.57,114412.58,4.05526,2.90396,4.121779999999999,2.97832,4.22086,3.1288400000000003,0.00999999999476131,0.0008740298373475318,114412.57500000001,0.1610484359375219
2025-09-11 15:32:00.236,2025-09-11T16:32:00.236098,BTC/USDT,114445.91,114445.92,5.87629,1.17676,5.98575,1.30672,6.05621,1.4030500000000001,0.00999999999476131,0.0008737752178964989,114445.91500000001,0.6416248541303563
2025-09-11 15:32:20.239,2025-09-11T16:32:20.239392,BTC/USDT,114425.58,114425.59,7.50278,0.15617,7.619599999999999,0.15692,7.90356,0.2432,0.00999999999476131,0.0008739304615944538,114425.58499999999,0.9596426164916955
2025-09-11 15:32:40.242,2025-09-11T16:32:40.242996,BTC/USDT,114437.02,114437.03,0.57949,7.95891,0.64506,8.32823,0.69051,8.9716,0.00999999999476131,0.0008738430968196577,114437.025,-0.8562266459682013
2025-09-11 15:33:00.238,2025-09-11T16:33:00.238048,BTC/USDT,114471.06,114471.07,5.07509,4.28643,5.11571,4.30733,5.87723,4.382820000000001,0.010000000009313226,0.0008735832453471843,114471.065,0.08578760145345872
2025-09-11 15:33:20.235,2025-09-11T16:33:20.235111,BTC/USDT,114496.24,114496.25,10.45724,0.72722,10.56371,0.7292299999999999,10.62096,0.82006,0.00999999999476131,0.0008733911257488726,114496.245,0.8708520544694297
2025-09-11 15:33:40.237,2025-09-11T16:33:40.237574,BTC/USDT,114471.06,114471.07,0.22364,13.11337,0.25307,15.34419,0.29846,15.671809999999999,0.010000000009313226,0.0008735832453471843,114471.065,-0.9675494285534768
2025-09-11 15:34:00.240,2025-09-11T16:34:00.240788,BTC/USDT,114426.66,114426.67,6.6171,0.07499,6.6734,0.08275,7.4288799999999995,0.14601,0.00999999999476131,0.0008739222131242238,114426.66500000001,0.9755038002412617
2025-09-11 15:34:20.236,2025-09-11T16:34:20.236120,BTC/USDT,114439.4,114439.41,13.47255,0.15542,13.6276,0.23816,14.35674,0.24083000000000002,0.010000000009313226,0.0008738249247473533,114439.405,0.9656477538916005
2025-09-11 15:34:40.233,2025-09-11T16:34:40.233295,BTC/USDT,114475.25,114475.26,4.03849,6.99647,4.068040000000001,7.07491,4.762300000000001,7.13787,0.00999999999476131,0.0008735512693583381,114475.255,-0.26984505898348277
2025-09-11 15:35:00.238,2025-09-11T16:35:00.238549,BTC/USDT,114503.19,114503.2,3.72053,6.6218,3.7663,6.9157,3.82804,7.55877,0.00999999999476131,0.0008733381135286546,114503.195,-0.2948324283841977
2025-09-11 15:35:20.237,2025-09-11T16:35:20.237011,BTC/USDT,114495.75,114495.76,0.7511,14.64712,1.06652,16.40507,1.11198,16.732129999999998,0.00999999999476131,0.0008733948635439578,114495.755,-0.8779138017776287
2025-09-11 15:35:40.241,2025-09-11T16:35:40.241427,BTC/USDT,114496.05,114496.06,4.26894,9.53475,4.34415,9.54101,4.450959999999999,9.66136,0.00999999999476131,0.0008733925750941897,114496.055,-0.37427440519230604
2025-09-11 15:36:00.238,2025-09-11T16:36:00.238159,BTC/USDT,114489.81,114489.82,0.29036,16.3707,0.32518,16.77237,0.66635,20.299789999999998,0.010000000009313226,0.0008734401785899746,114489.815,-0.9619618015446658
2025-09-11 15:36:20.236,2025-09-11T16:36:20.236840,BTC/USDT,114499.99,114500.0,4.00939,5.08339,4.085179999999999,5.170979999999999,4.2523599999999995,5.39931,0.00999999999476131,0.0008733625212335224,114499.995,-0.11730566455203888
2025-09-11 15:36:40.238,2025-09-11T16:36:40.238553,BTC/USDT,114469.06,114469.07,0.73524,17.52347,0.77133,17.6041,1.13799,17.63909,0.010000000009313226,0.000873598508567575,114469.065,-0.9160476788842493
2025-09-11 15:37:00.242,2025-09-11T16:37:00.242098,BTC/USDT,114395.23,114395.24,2.51763,9.60064,2.54089,9.65633,2.62887,11.31584,0.010000000009313226,0.0008741623238410575,114395.235,-0.5833657177619163
2025-09-11 15:37:20.243,2025-09-11T16:37:20.243473,BTC/USDT,114396.59,114396.6,6.59126,0.80345,6.6576200000000005,0.84975,6.69926,0.95755,0.010000000009313226,0.0008741519313917684,114396.595,0.7736224536688614
2025-09-11 15:37:40.247,2025-09-11T16:37:40.247221,BTC/USDT,114411.82,114411.83,4.20319,6.68577,4.27148,6.9557199999999995,4.75872,7.09607,0.00999999999476131,0.0008740355668462673,114411.82500000001,-0.23908365398318362
